singleSetId,weight,reps,distance,duration,elevationGain,setNumber,exerciseSetParseId,exerciseName,workoutId,workoutDate,fake_user_id
6AEdZx9RLD,97.52247552866255,8.0,0.0,0.0,0.0,5,iMQOjhsqFu,Machine Tricep Dip,DYCxPo1UzQ,2019-09-09,fake_id_419
WD1nHZeXp7,18.14371637742559,8.0,0.0,0.0,0.0,1,GDaDqdTayD,V-Bar Pulldown,Rf68p1eH1r,2018-05-31,fake_id_409
cQl7Zk8zKG,70.30690096252415,10.0,0.0,0.0,0.0,1,80CUoOtSxL,Standing Barbell Calf Raise,xENmi9On7r,2018-08-21,fake_id_417
Q3jhmL1REu,7.0,12.0,0.0,0.0,0.0,1,YzzElZzx66,Plate Twist,d8qetOrvgc,2018-04-14,fake_id_415
kqS2WbzH3p,6.350300732098956,10.0,0.0,0.0,0.0,3,ICvqCnZklh,Medicine Ball Slam,RzSuYemK3B,2018-07-28,fake_id_409
c1bRY3Yw9l,20.41168092460379,5.0,0.0,0.0,0.0,5,Tvbyy4qVrA,Kettlebell Hang Clean,5dpRYOFMQ1,2019-06-28,fake_id_419
j6CXnt5kaQ,27.215574566138386,8.0,0.0,0.0,0.0,1,FrhtTCoxAf,Rope Crunch,NnmjMCopyj,2018-12-24,fake_id_425
bwRjE15QXs,0.0,6.0,0.0,0.0,0.0,4,3zJhdvJEFf,Chin Up,jyr0dmLjCm,2018-01-16,fake_id_412
uOGpPAsAsE,31.75150366049478,15.0,0.0,0.0,0.0,1,OYf5FijboO,Landmine Core Rotation,RUcOS4T1jD,2019-01-25,fake_id_413
J6pOERz7tV,92.98654643430616,15.0,0.0,0.0,0.0,2,1vUwAWFvkR,Scissor Kick,xT8OgGCjOp,2018-03-09,fake_id_428
E2ESrFvCYJ,0.0,10.0,0.0,0.0,0.0,2,1jA9F6S1Aj,Leg Pull-In,sAHNLNGhFN,2019-04-27,fake_id_426
aQ1Z4tsHTC,63.50300732098956,29.0,0.0,0.0,0.0,1,vWNAS0tF58,Cable Shrugs,aZWAVT5omM,2018-07-13,fake_id_421
nPvVj1mhyw,0.0,12.0,0.0,0.0,0.0,3,WZ9eS60jDx,Alternating Medicine Ball Push Up,reLyZtxZ1L,2019-06-19,fake_id_419
0hyOzQwcgY,9.071858188712797,15.0,0.0,0.0,0.0,3,CJU9KS0rvY,Cable Tricep Pushdown,v2MPB5mgE3,2019-07-08,fake_id_409
onyadFfO76,0.0,8.0,0.0,0.0,0.0,1,jC7h0bsCNI,Foam Roll Upper Back,aTkxGEsBSu,2019-06-28,fake_id_409
Klm7uGSnYB,58.96707822663317,4.0,0.0,0.0,0.0,4,A2vD3mXYnr,Machine Bicep Curl,55vRhhOmBV,2019-08-27,fake_id_414
wNfRhKE2oM,0.0,24.0,0.0,0.0,0.0,2,sEqkflX1US,Exercise Ball Crunch,yRMQBPQ0Jx,2018-10-29,fake_id_409
S5W4ADMVkG,4.535929094356399,10.0,0.0,0.0,0.0,2,tTJiRtsSNR,Dumbbell Lateral Raise,u4d8s7Kjvu,2018-08-30,fake_id_422
EqoDpxy2Cs,32.885485934083874,20.0,0.0,0.0,0.0,2,KgzFXL7t15,Cable Crunch,2l4cD6z3mp,2018-06-27,fake_id_424
1wRwqJOGk7,20.41168092460379,12.0,0.0,0.0,0.0,1,2VumjVTTFN,Good Morning,t66Xx5yulP,2018-06-03,fake_id_423
1tiGBNNZZP,10.205840462301897,8.0,0.0,0.0,0.0,3,2MBWF2zsyK,Low Cable Chest Fly,x7Wklx3FZJ,2019-07-21,fake_id_414
yGi49EMGVh,31.75150366049478,12.0,0.0,0.0,0.0,2,oSfENR79T9,Cable Pull Through,XfLVxCHFHt,2018-07-15,fake_id_421
Pw5Q4i6LVI,56.0,10.0,0.0,0.0,0.0,5,DNT4vQDDGb,Machine Bicep Curl,SQTGp5Vtgf,2018-06-21,fake_id_412
EP9WZxtXUf,0.0,15.0,0.0,0.0,0.0,1,d5wGPSfytu,Jump Squat,4QHJFNdy01,2018-07-12,fake_id_420
Soo3MsZ3Cb,28.122760385009666,10.0,0.0,0.0,0.0,2,yuNyZo6eK5,Cable Tricep Pushdown,55ez1ltGub,2018-03-24,fake_id_417
ce81ytQcAA,29.483539113316585,12.0,0.0,0.0,0.0,3,j9AR09FvEP,Dumbbell Floor Press,9ecvihvqT5,2019-06-14,fake_id_419
HLFlBg6jbY,40.82336184920758,15.0,0.0,0.0,0.0,2,Dz4oGjCdtZ,Smith Machine Bent Over Row,BA7YftUFab,2019-08-25,fake_id_419
z5oaYcnVNh,13.607787283069193,8.0,0.0,0.0,0.0,3,LC8ylLBzKz,Frog Pump,xDy6J5SyDH,2019-02-26,fake_id_409
hpZjy8FUuU,38.555397302029384,6.0,0.0,0.0,0.0,1,ZbGvzEOyn3,Stiff-Legged Barbell Good Morning,gsNVE2WhNW,2018-01-26,fake_id_417
t8F4c0ygkn,0.0,0.0,1609.344,900.0,0.0,1,5AZCB0aWBr,Running - Treadmill,SW7WrGG9yh,2018-12-24,fake_id_416
AvnzYbcCdW,45.35929094356398,12.0,0.0,0.0,0.0,1,rCWc06AIhk,Seated Cable Row,m6kQPRtifr,2018-04-28,fake_id_417
UttSJEEw11,25.0,12.0,0.0,0.0,0.0,3,10sey6vIiI,Cable Crunch,mIq5NjT2xX,2018-06-08,fake_id_415
wlLvT6AGo4,104.32636917019714,10.0,0.0,0.0,0.0,3,tasTX39kTq,Machine Leg Press,0DPHqPvQrU,2018-06-07,fake_id_417
Gyo1xpnQAE,0.0,6.0,0.0,0.0,0.0,4,AxH5lsHPO2,Chin Up,Vc9skKIkmS,2019-04-11,fake_id_409
mY1fCKyGVQ,65.0,7.0,0.0,0.0,0.0,6,cjjqaCLZvr,Barbell Lunge,0NoI9WVD9c,2018-06-01,fake_id_412
7FmDeuVoEM,52.16318458509857,4.0,0.0,0.0,0.0,4,khLr5CHsm9,Hammerstrength Chest Press,2Jz8ib11En,2019-08-19,fake_id_414
b7tn5J4zVw,70.30690096252415,20.0,0.0,0.0,0.0,1,LMj6e9nT0l,Ab Crunch Machine,2Jz8ib11En,2019-08-19,fake_id_414
O92DGcGJuE,22.67964547178199,8.0,0.0,0.0,0.0,1,3jiQtPgs7r,Hammerstrength Iso Row,mxT0wUKrEw,2018-11-15,fake_id_425
Hoo0T0jX2u,4.535929094356399,20.0,0.0,0.0,0.0,1,L6Z6h0Zu7Z,Single Leg Romanian Deadlift,Oe0OoUd6V8,2018-07-22,fake_id_409
z8ToYZnzB3,81.64672369841516,4.0,0.0,0.0,0.0,4,rsIxIAgGl4,Machine Bench Press,OxBzjQpgDc,2019-08-26,fake_id_414
jGNHCcSVbB,133.80990828351372,3.0,0.0,0.0,0.0,4,G0VMHHE4Uw,Ab Crunch Machine,OxBzjQpgDc,2019-08-26,fake_id_414
10Tu8Et26V,0.0,15.0,0.0,0.0,0.0,1,vCkRZRoC02,Burpee,lMogQHntNv,2018-05-14,fake_id_412
NVMYyEuM3d,50.0,8.0,0.0,0.0,0.0,3,fIFZRGesh6,Smith Machine Bent Over Row,2HgsBsE68m,2018-02-17,fake_id_415
3jUzm9GzfC,61.23504277381137,10.0,0.0,0.0,0.0,5,FCIGH3mlOg,Barbell Step Up,fWr2PrnaJb,2018-01-23,fake_id_417
0Z3YEM0cYI,0.0,14.0,0.0,0.0,0.0,3,bfRiKdFBPp,Toe Touchers,PyukciAdiC,2019-09-11,fake_id_419
2IHlDuaARL,0.0,18.0,0.0,0.0,0.0,1,XPuX5ZTyFN,Tuck Jump,kdOU6qnoaD,2018-06-04,fake_id_415
1ImQHhgw5F,0.0,0.0,0.0,15.0,0.0,2,P7A3OsHzkq,Cross-body Arm Stretch,RyiHbe9wbj,2019-08-03,fake_id_409
tN2Q4q2Sl7,20.41168092460379,12.0,0.0,0.0,0.0,2,nCa0oaaRD8,Stiff-Legged Barbell Good Morning,rVnwd1w5Hs,2018-07-19,fake_id_423
C7CKWfI1tG,9.071858188712797,10.0,0.0,0.0,0.0,2,hIU0R7d0E1,Hammerstrength Chest Press,cmT98ESPFO,2019-03-01,fake_id_409
V2QXBVMrht,0.0,8.0,0.0,0.0,0.0,1,0cMso0qjez,Cat Cow,8Bu0nWpcn9,2019-04-20,fake_id_426
Ec3GxaClsa,43.091326396385774,8.0,0.0,0.0,0.0,4,sxXIwEGRic,Power Clean,zCWEvLGqkt,2019-07-11,fake_id_419
oc3yZffvav,27.215574566138386,8.0,0.0,0.0,0.0,1,dP2q53gOdu,Seated Cable Row,IsY6Q3FeGH,2018-05-09,fake_id_417
1M2IXGfAGg,0.0,5.0,0.0,0.0,0.0,1,si6fhoZw4d,Burpee,T8gmY5Tbt4,2018-05-10,fake_id_409
B9a9QAsonV,70.0,12.0,0.0,0.0,0.0,3,EnELgYq07W,Smith Machine Bent Over Row,g46noQIQhX,2018-11-06,fake_id_412
Em6fUADJD1,4.535929094356399,10.0,0.0,0.0,0.0,1,Nocu3FwFDV,Cable Rear Delt Fly,XL4YrNQsru,2018-08-23,fake_id_420
6PY3m1BDUz,38.555397302029384,10.0,0.0,0.0,0.0,2,Npx2gFB49u,Machine Rear Delt Fly,OEJKChUUJs,2018-08-23,fake_id_417
qHTYnaEepr,11.339822735890994,12.0,0.0,0.0,0.0,3,1EFytPP379,Dumbbell Stiff Legged Deadlift,vy7aJnBvP6,2018-07-14,fake_id_409
TXWBixzLXF,11.339822735890994,8.0,0.0,0.0,0.0,1,ni7i1bPsyu,Goblet Squat,WDHXncIdPa,2018-07-20,fake_id_409
7fswpRssBE,12.0,13.0,0.0,0.0,0.0,1,GuX53q5ckY,Dumbbell Skullcrusher,TqhY3R3f7p,2018-08-30,fake_id_412
AEyahBWxj9,13.607787283069193,12.0,0.0,0.0,0.0,2,RSvGEKIvUA,Dumbbell Skullcrusher,RzZMK4EFYi,2019-07-02,fake_id_414
oNHH5uuiqn,77.11079460405875,10.0,0.0,0.0,0.0,1,nV4X5MAQnT,Seated Leg Curl,GFxSZVPNGi,2019-08-01,fake_id_414
dIRCZAcQOx,63.50300732098956,10.0,0.0,0.0,0.0,1,fx7tb3CUF6,Seated Leg Curl,hVloUOaXdN,2018-06-08,fake_id_421
GXeqyS6lW9,61.23504277381137,12.0,0.0,0.0,0.0,3,SAcwQVeE3c,Seated Leg Curl,2p3mDhwMU2,2018-09-13,fake_id_420
FqwMHzmHYw,0.0,15.0,0.0,0.0,0.0,2,sEHxujS9dI,Bench Dip,nfNLdVmk17,2019-04-26,fake_id_426
6hftLSJG0v,11.339822735890994,10.0,0.0,0.0,0.0,1,aiC2kUcM4p,Lat Pulldown,ibSPBEFWHT,2018-06-14,fake_id_418
BxsHPgQ6mr,36.28743275485118,10.0,0.0,0.0,0.0,2,AS3PiN4gQx,Lat Pulldown,sc7aYUQZ4u,2019-02-11,fake_id_416
J24PtZVy9i,50.0,8.0,0.0,0.0,0.0,1,Go0z9qJgcz,Lat Pulldown,XrsOgBAkFC,2018-09-15,fake_id_412
AQu09JNTsG,68.03893641534596,12.0,0.0,0.0,0.0,3,pkxO49ZW7D,Lat Pulldown,xPxVihmKG3,2018-08-14,fake_id_421
NQZVsiRCor,106.59433371737532,10.0,0.0,0.0,0.0,4,BaTejTHSuB,Lat Pulldown,FvxTWC9ijt,2019-07-10,fake_id_419
e4FmbDBsLm,4.535929094356399,25.0,0.0,0.0,0.0,2,rQMM8LDYBW,Dumbbell Front Raise,BbdHv5cOr8,2019-05-06,fake_id_426
D3RMuIAkTQ,56.69911367945497,12.0,0.0,0.0,0.0,6,wH0wIIjLJI,Close-Grip Bench Press,YchuJ6g8FN,2019-06-30,fake_id_419
XF6D1EqUDd,20.0,10.0,0.0,0.0,0.0,1,BPzZ9bFBVH,Close-Grip Bench Press,G84AzIhQnB,2018-11-15,fake_id_412
ArosFMWzSJ,8.0,20.0,,,,1,Zed9vMY5HD,Russian Twist,DHs4Ps5MWm,2016-12-07,fake_id_409
jtXARMg7My,11.339822735890994,20.0,0.0,0.0,0.0,3,KcjDj33PUf,Russian Twist,GX2HJyEZrq,2019-06-24,fake_id_414
CN1QhJTst0,10.0,21.0,0.0,0.0,0.0,3,mS82Piwzhp,Russian Twist,GccE1Pebv7,2018-08-12,fake_id_412
JuHD0hxj6e,12.0,12.0,0.0,0.0,0.0,1,xO33FnPLlL,Dumbbell Row,jsIcQDOook,2018-03-29,fake_id_415
2JmNorJik9,10.0,12.0,0.0,0.0,0.0,2,3HLYPDC8FI,Dumbbell Row,ITKLPDmCNB,2018-02-05,fake_id_415
Gxv4UuCAbo,35.0,11.0,0.0,0.0,0.0,4,V2IxPcaYcf,Skullcrusher,3HXoeHjFEe,2018-09-06,fake_id_412
ZamQF8PGIJ,40.82336184920758,8.0,0.0,0.0,0.0,5,OURIRuA9Od,Skullcrusher,Up55E2MduW,2019-07-31,fake_id_419
lAYKmxyyEn,25.0,10.0,0.0,0.0,0.0,3,qCmR7DTpOZ,Skullcrusher,Hu5nLIGNs9,2018-04-12,fake_id_412
lBClgczdOZ,18.14371637742559,12.0,0.0,0.0,0.0,4,FtB2EBFdPL,Skullcrusher,Q0yhjjMCLX,2019-02-01,fake_id_425
upW0dqko2C,11.339822735890994,15.0,0.0,0.0,0.0,1,JToTH0cIEG,Back Extensions,xPxVihmKG3,2018-08-14,fake_id_421
R9C5GyEXwk,31.75150366049478,10.0,0.0,0.0,0.0,3,ZKW1Z20yJ9,Back Extensions,zccaCZl4Fv,2019-01-24,fake_id_413
l6BpgMOd8C,18.14371637742559,12.0,0.0,0.0,0.0,2,2FXobT7NTR,Back Extensions,N5bWyAndTD,2018-05-11,fake_id_409
VJQdhraJno,20.0,10.0,0.0,0.0,0.0,1,wuMQL8i4no,Romanian Deadlift,z9KVdY5aF1,2018-07-12,fake_id_412
k2uDmvPDu7,61.23504277381137,6.0,0.0,0.0,0.0,4,OC93WINpmh,Romanian Deadlift,71i5mkGvRO,2019-08-20,fake_id_419
wTSQmElkNk,29.483539113316585,5.0,0.0,0.0,0.0,2,0sPc5wr4D4,Romanian Deadlift,UQ7wfa552M,2019-04-16,fake_id_409
SpZgBi89dZ,50.0,10.0,0.0,0.0,0.0,3,cU4sYcZK0D,Romanian Deadlift,kdOU6qnoaD,2018-06-04,fake_id_415
KxMuGvu7pp,70.30690096252415,6.0,0.0,0.0,0.0,5,Pd4I8Hyw0n,Romanian Deadlift,5NYhLJBO3n,2019-05-31,fake_id_426
8auVhTZySa,105.0,13.0,0.0,0.0,0.0,6,gMc9QFpl3E,Romanian Deadlift,j1mijKMSYj,2018-05-13,fake_id_412
EDjg4h0Xs9,4.535929094356399,5.0,0.0,0.0,0.0,5,I1jZtqIQ4V,Dumbbell Kickbacks,XLeHdL5jid,2018-06-07,fake_id_418
ZjAdL6lKgH,168.0,25.0,,,,3,1r2kj79LX8,Crunches,AwR1OGkDh6,2017-02-10,fake_id_410
d7WNuXxdYZ,0.0,20.0,0.0,0.0,0.0,1,txp3IhGgZO,Crunches,nsthHnnBUT,2018-09-10,fake_id_417
5V2N5B1jOi,0.4535929094356397,12.0,0.0,0.0,0.0,2,BwjUcCnr7D,Crunches,IaBEVSaY3Q,2019-01-09,fake_id_416
NtydXD8Ewy,60.0,10.0,0.0,0.0,0.0,3,PizyG0mdNO,Back Squat,nujANx8GZ7,2018-05-01,fake_id_415
bkf6GHCe23,43.091326396385774,5.0,0.0,0.0,0.0,6,LBseMU3imh,Back Squat,xTz9AGb3Dy,2019-05-06,fake_id_409
rdJrs7apt2,79.37875915123695,2.0,0.0,0.0,0.0,4,76SH3GyLJX,Back Squat,SVi0hX1aOx,2018-02-08,fake_id_417
pqxqefJJ0o,20.41168092460379,10.0,0.0,0.0,0.0,1,mT2AR4bDx7,Back Squat,LRfZiZncbo,2018-10-29,fake_id_412
QjcDp3grQO,83.91468824559335,6.0,0.0,0.0,0.0,5,taRa3aVWEK,Back Squat,Uy6ofTgEr4,2018-04-11,fake_id_417
3NUQMItSSx,0.0,17.0,0.0,0.0,0.0,1,JIMkPZKMJc,Leg Raise,cunxt4AfLE,2019-07-26,fake_id_409
MHO752IEPh,0.0,12.0,0.0,0.0,0.0,3,SWpQ2A53x1,Leg Raise,7ch0MBFyhF,2017-12-27,fake_id_417
hweDLG3NdJ,204.1168092460379,8.0,0.0,0.0,0.0,2,58htq8X2UX,Leg Press,uo5l0pzqkf,2019-07-23,fake_id_414
VoILsxSxZU,90.71858188712795,12.0,0.0,0.0,0.0,3,zjWahWoHXV,Leg Press,CRNXTAJ9h2,2019-05-17,fake_id_419
GaNeZ37K5t,81.64672369841516,5.0,0.0,0.0,0.0,5,l1yKoA7xw8,Leg Press,R5lAAlEy1u,2019-01-30,fake_id_425
coBCI9N8R1,35.0,8.0,,,,1,bqfxXHePZJ,Cable Row,lPcCasjnA6,2017-01-02,fake_id_409
bb7kFCJroq,75.0,12.0,0.0,0.0,0.0,2,r2EyqKz4XA,Cable Row,gS3AUiQ64f,2018-02-13,fake_id_412
14Wl9J9DE7,81.64672369841516,6.0,0.0,0.0,0.0,3,5Y7gVO1JNO,Cable Row,2Jz8ib11En,2019-08-19,fake_id_414
0xNnrel4OH,29.483539113316585,10.0,0.0,0.0,0.0,3,MDyiMROrbc,Cable Row,mmYx9lTdfL,2018-07-26,fake_id_418
zMMqmjpHK5,8.0,8.0,,,,4,vo6aPMpkL3,Dumbbell Tricep Extension,jPXpxMEtG6,2017-04-19,fake_id_411
3fQfKYtzQy,6.0,10.0,0.0,0.0,0.0,2,h1mGii5hLA,Dumbbell Tricep Extension,53QGPfkUEZ,2018-04-10,fake_id_415
TmlOoL9wEI,22.67964547178199,10.0,0.0,0.0,0.0,3,vwLUSHXehp,Dumbbell Incline Bench Press,GX2HJyEZrq,2019-06-24,fake_id_414
xo1EO0HL7s,50.0,3.0,,,,3,aB3x4Z6L0u,Dumbbell Lunge,Tk5aFGZgcf,2016-11-04,fake_id_410
NUf1mFgoUw,15.0,20.0,,,,1,FMxKkgs0SW,Dumbbell Lunge,DpnBmG8ZMb,2017-02-22,fake_id_409
u3d2qhY6HR,2.2679645471781993,15.0,0.0,0.0,0.0,1,vNcI30nkx7,Dumbbell Shoulder Raise,y4prvNnvx1,2018-05-28,fake_id_418
GEkMJ53cG4,8.0,8.0,0.0,0.0,0.0,1,frSTp5HHvS,Dumbbell Shoulder Raise,P9te3cjlIM,2018-10-26,fake_id_412
uezvI6NhbP,30.0,10.0,,,,2,73ShDrjdoI,Deadlift,qafg4cIaBK,2017-04-12,fake_id_411
gfU8v0DJyO,140.0,8.0,0.0,0.0,0.0,6,1pzfqG09lE,Deadlift,mKQrFrfh2Q,2018-10-05,fake_id_412
GrEAMkP7CK,24.94761001896019,4.0,0.0,0.0,0.0,4,H0BwMPyN85,Dumbbell Fly,2SBDqRx1sB,2019-08-30,fake_id_414
SE4BdxaKZy,3.4019468207672983,10.0,0.0,0.0,0.0,1,C8vyUfOuRx,Dumbbell Fly,Y2Z8yYOUBu,2018-12-28,fake_id_416
BrHnA2ak6n,13.607787283069193,15.0,0.0,0.0,0.0,3,EfFTmuqht7,Cable Crossover Fly,iKNYCKnkbr,2018-07-07,fake_id_418
x3VqYeyU3I,27.0,7.0,0.0,0.0,0.0,3,Ox6PDgy2QS,Cable Crossover Fly,PWdFbmF0xV,2018-01-20,fake_id_412
AAIQoqTWHk,58.0,10.0,,,,2,0SKHdWQ3JS,Leg Extension,5N7dXWzqzS,2017-08-04,fake_id_409
7NSsI6fOcZ,73.0,10.0,0.0,0.0,0.0,3,Un9ZAzqS4c,Leg Extension,grhWJvPuf0,2018-01-13,fake_id_412
UqDlvsBTWS,36.28743275485118,10.0,0.0,0.0,0.0,3,C58lvhJssD,Leg Extension,sdSAV08AY1,2019-01-13,fake_id_416
Bb6o70c4MP,24.94761001896019,3.0,0.0,0.0,0.0,3,nYitZnXnDw,Leg Extension,OZguq8Ti1O,2019-06-22,fake_id_409
7mVzRTbpFR,81.64672369841516,5.0,0.0,0.0,0.0,1,Yr1dBl4rmJ,Leg Extension,xT8OgGCjOp,2018-03-09,fake_id_428
LAFRPN5cVa,38.555397302029384,5.0,0.0,0.0,0.0,6,jc6m2F6Wts,Front Squat,YAWcLZhHLH,2019-07-27,fake_id_409
2xZGDvd25y,20.41168092460379,10.0,0.0,0.0,0.0,1,af4PMixVj6,Front Squat,rK0c338l6z,2018-07-26,fake_id_423
4HoaVGwRJp,52.16318458509857,5.0,0.0,0.0,0.0,2,FFU68HQYja,Front Squat,pXJdNTgxi7,2019-09-03,fake_id_419
HWmYJQHklp,0.0,12.0,0.0,0.0,0.0,3,FoBYGoE8KN,Push Up,4jaVVwxN6B,2018-08-04,fake_id_409
OGDEh2wp9g,100.0,3.0,0.0,0.0,0.0,5,bsF359rd0n,Barbell Bench Press,whEQ5lQlJG,2018-11-13,fake_id_412
kPNL6hG4Is,77.11079460405875,5.0,0.0,0.0,0.0,4,GOw8Tj5N6M,Barbell Bench Press,y7gtYjYctJ,2018-08-30,fake_id_417
21TRHjzmCC,40.0,10.0,0.0,0.0,0.0,1,JY1B9qaoF6,Barbell Bench Press,OEOZsZWbfM,2018-06-15,fake_id_412
yi0kxJdblG,70.30690096252415,10.0,0.0,0.0,0.0,3,L0viRymUbM,Barbell Bench Press,hpbZ6PDeKK,2018-04-17,fake_id_417
EcMqYSROxl,36.28743275485118,6.0,0.0,0.0,0.0,1,V0ApX84cdU,Barbell Bench Press,xIcurvv0w4,2018-12-03,fake_id_425
ollcdfDbgs,24.94761001896019,5.0,0.0,0.0,0.0,1,SicyBhtMJH,Dumbbell Shoulder Press,qpQlj8mugI,2019-06-20,fake_id_414
zPpBZcyjFd,3.4019468207672983,15.0,0.0,0.0,0.0,3,UyNzGRbAuS,Dumbbell Shoulder Press,cinO9PS021,2019-06-13,fake_id_416
qItBs1ucDE,0.0,13.0,0.0,0.0,0.0,3,aOxizgUGFl,Bicycle Crunch,au9TFoFKz9,2019-06-27,fake_id_419
KCDM4J9lre,0.0,22.0,0.0,0.0,0.0,1,M3uSPUFs2h,Bicycle Crunch,xDy6J5SyDH,2019-02-26,fake_id_409
mQixDSf0ZO,0.0,15.0,0.0,0.0,0.0,2,FKHz6Ix13G,Bicycle Crunch,LE3DGRfr9z,2019-05-20,fake_id_419
VYnLzbIYIU,35.0,10.0,0.0,0.0,0.0,4,j2B82DGpOo,Barbell Curl,0Ab5srwzjE,2018-06-07,fake_id_412
GrzPG2LhgZ,34.01946820767298,10.0,0.0,0.0,0.0,4,RT1JltOFJj,Barbell Curl,UfetNxX7Dm,2019-02-02,fake_id_413
t2YO4QICBu,31.75150366049478,8.0,0.0,0.0,0.0,3,MnZWPf21rr,Barbell Curl,LgZI8BGC69,2018-05-15,fake_id_417
xY11WBYAQy,35.0,8.0,0.0,0.0,0.0,2,Fi5rnc4lCz,Barbell Curl,rSxk8gVfnf,2018-03-21,fake_id_412
agaJHDnrQ9,25.0,10.0,0.0,0.0,0.0,2,sidx6GtrJY,Barbell Curl,x9Vz2F4Cpy,2018-06-21,fake_id_415
eHp5fab3RO,20.41168092460379,6.0,0.0,0.0,0.0,1,QCOBACHhRw,Barbell Shoulder Press,G7iclffa1I,2019-06-21,fake_id_419
vh4AoIdvdj,38.555397302029384,8.0,0.0,0.0,0.0,2,rOBGiqdINF,Barbell Shoulder Press,W3t54U4BcV,2018-03-13,fake_id_417
OaHzbFzPqS,40.0,8.0,0.0,0.0,0.0,5,AU2DKPiQAp,Barbell Shoulder Press,el5jVnkujI,2018-05-11,fake_id_412
FmiwgANQ96,43.091326396385774,4.0,0.0,0.0,0.0,5,ia3zsP3zBj,Barbell Shoulder Press,hpbZ6PDeKK,2018-04-17,fake_id_417
u8ecSO5Axg,20.41168092460379,6.0,0.0,0.0,0.0,1,xkXuW20bd5,Barbell Shoulder Press,Up55E2MduW,2019-07-31,fake_id_419
CLpWx1oluO,40.0,4.0,0.0,0.0,0.0,9,9j6JDTyYan,Barbell Shoulder Press,w6X1PoQDP5,2018-01-18,fake_id_412
LZWoBlCOS5,0.0,30.0,0.0,0.0,0.0,2,9beO385SgX,Plank,mIq5NjT2xX,2018-06-08,fake_id_415
jJezpx5Lky,0.0,60.0,0.0,0.0,0.0,2,e9PgIJBlme,Plank,TqhY3R3f7p,2018-08-30,fake_id_412
rvPhrHIn3o,15.0,20.0,,,,2,Ios2XXkbgY,Dumbbell Bicep Curl,qtLe6arNPF,2017-08-09,fake_id_427
2WGtYGyeWq,15.87575183024739,21.0,0.0,0.0,0.0,1,tRvEo3FRjj,Dumbbell Bicep Curl,4GXWMj4jk2,2018-07-06,fake_id_417
LZmEoEIwVa,18.14371637742559,10.0,0.0,0.0,0.0,2,h2L1MGjblb,Dumbbell Bicep Curl,AXXg8Fcyj8,2018-04-21,fake_id_417
2L9yKmVPXA,43.091326396385774,8.0,0.0,0.0,0.0,3,TuTEMgS1hM,Bent Over Barbell Row,dMLKcFI9rS,2018-02-10,fake_id_417
AhO9rEfWvK,45.0,5.0,0.0,0.0,0.0,2,iPWMufCPuP,Bent Over Barbell Row,7fVOgIWKND,2018-07-19,fake_id_412
bQ8u40aMY9,36.28743275485118,10.0,0.0,0.0,0.0,1,9ugsYNFl9L,Bent Over Barbell Row,OasM0oAg6c,2018-12-26,fake_id_425
j3zEZL56c3,29.483539113316585,6.0,0.0,0.0,0.0,3,ovmeYqW7sf,Hammer Curls,Yn160CztEo,2019-07-31,fake_id_414
KkQI4QFhY8,11.339822735890994,12.0,0.0,0.0,0.0,2,VkfzODRH60,Hammer Curls,YStnBw4EuI,2019-01-07,fake_id_413
6HpkWEWIUs,170.0,2.0,,,,3,il21EvgkWc,Pull Up,gYN7FiCLAu,2016-10-05,fake_id_410
GTGNolfty5,0.0,10.0,0.0,0.0,0.0,1,nYzhcna6b0,Pull Up,au9TFoFKz9,2019-06-27,fake_id_419
xUGvMhMnIz,0.0,15.0,0.0,0.0,0.0,3,O4C8qcU40m,Pull Up,sx6XjDAmBf,2018-08-03,fake_id_421
wc7NHFu37w,0.0,8.0,0.0,0.0,0.0,3,FAg1TDoQyR,Pull Up,JchbQTGJDz,2018-04-02,fake_id_412
YUxEFBi1LH,10.0,6.0,0.0,0.0,0.0,3,Q3kTYtASWk,Pull Up,dFvD2tGUdS,2018-08-02,fake_id_412
6ENX9RhQKE,45.0,15.0,,,,3,owodWDRTHp,Barbell Incline Bench Press,xQUHU3nMcZ,2017-05-18,fake_id_409
v0sk9V26ZE,50.0,5.0,0.0,0.0,0.0,2,mk6aF5HhXC,Barbell Incline Bench Press,uBoAHcze8m,2018-10-04,fake_id_412
rUYCrCDdGB,43.091326396385774,8.0,0.0,0.0,0.0,3,Cvq1T9QUzQ,Barbell Incline Bench Press,zwQaXocnjt,2019-05-29,fake_id_426
rqdGygSMne,0.0,0.0,2092.147200000001,728.0,0.0,1,aKeGJfkO6v,Running - Treadmill,bEGqt4xXq3,2018-05-11,fake_id_417
swRtn03oRl,0.0,5.0,0.0,0.0,0.0,2,dkPQCyAYk0,Chin Up,T3UNrfTeP0,2018-02-02,fake_id_417
9HHW7y211E,65.0,12.0,,,,1,errvOcZYZL,Olympic Squat,PMHayGiqkq,2016-09-23,fake_id_410
wIjXUF9eqb,0.0,0.0,230.4259784301976,473.69915401935583,0.0,1,E99Ftgs0sA,Hiking,W7EED2DWRU,2019-05-22,fake_id_426
C40ig8Iz7a,15.87575183024739,15.0,0.0,0.0,0.0,4,jw3aWDlIkg,Standing Leg Curl,GFxSZVPNGi,2019-08-01,fake_id_414
CHwvCdzabk,45.0,6.0,,,,2,CZQtc0GT27,Push Press,GvjSpgje6G,2017-01-19,fake_id_409
